Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Priority,Ticket Channel,Assigned Agent,Agent Quality Score,First Response Time (hrs),Resolution Time (hrs),Num Interactions,SLA Breached,Reopened,Resolved First Contact,Purchase Days Ago,Customer Satisfaction Rating
2848,66,Male,GoPro Hero,24-11-2022,Refund request,Medium,Social media,Agent_043,3.9,5.42,32.4,1,1,1,1,153,2
2849,33,Female,Sony WH-1000XM5,25-11-2022,Product inquiry,Low,Social media,Agent_009,2.55,3.85,73.44,4,1,0,0,376,1
2850,47,Female,HP Elite Laptop,25-11-2022,Technical issue,Medium,Chat,Agent_040,4.48,0.65,30.17,2,1,1,0,134,2
2851,55,Male,LG Monitor,25-11-2022,Technical issue,High,Email,Agent_046,2.74,1.56,11.88,1,1,1,1,116,2
2852,22,Female,Dell XPS 13,26-11-2022,Technical issue,Low,Chat,Agent_047,4.36,0.3,85.4,2,1,0,0,67,1
2853,24,Female,GoPro Hero,26-11-2022,Product inquiry,High,Social media,Agent_033,2.44,4.17,8.58,2,1,0,0,662,1
2854,30,Female,GoPro Hero,26-11-2022,Technical issue,Medium,Chat,Agent_012,1.96,0.32,18.11,2,0,1,0,256,3
2855,25,Female,Samsung Galaxy,27-11-2022,Product inquiry,Medium,Social media,Agent_037,2.88,6.55,19.05,4,0,0,0,553,3
2856,50,Male,MacBook Air,27-11-2022,Technical issue,Medium,Email,Agent_025,1.7,3.69,39.23,3,1,0,0,693,2
2857,27,Female,Dell XPS 13,28-11-2022,Cancellation request,Medium,Chat,Agent_046,2.74,0.43,32.96,2,1,0,0,188,2
2858,69,Male,GoPro Hero,28-11-2022,Cancellation request,Critical,Email,Agent_025,1.7,2.92,2.35,5,1,0,0,39,2
2859,37,Female,Sony WH-1000XM5,28-11-2022,Billing inquiry,High,Email,Agent_016,3.21,4.78,6.04,5,0,0,0,480,4
2860,49,Female,Samsung Galaxy,29-11-2022,Technical issue,Medium,Social media,Agent_016,3.21,3.11,14.5,4,0,0,0,327,3
2861,46,Female,MacBook Air,29-11-2022,Billing inquiry,Medium,Chat,Agent_039,4.04,0.22,24.21,4,1,0,0,729,2
2862,18,Female,Xbox Controller,29-11-2022,Product inquiry,High,Chat,Agent_035,3.42,0.17,4.21,3,0,0,0,130,4
2863,44,Male,Sony WH-1000XM5,30-11-2022,Billing inquiry,High,Email,Agent_023,3.96,2.39,7.29,1,0,0,1,626,4
2864,37,Female,LG Monitor,30-11-2022,Technical issue,High,Social media,Agent_008,3.14,5.3,12.97,3,1,0,0,63,3
2865,31,Other,MacBook Air,01-12-2022,Product inquiry,Medium,Email,Agent_046,2.74,2.21,22.63,7,0,0,0,97,3
2866,32,Female,Dell XPS 13,01-12-2022,Product inquiry,Critical,Email,Agent_003,4.1,2.3,1.96,3,0,0,0,412,4
2867,23,Male,LG Monitor,01-12-2022,Cancellation request,High,Email,Agent_024,4.32,4.71,8.77,2,1,0,0,530,3
2868,69,Male,iPhone 15,02-12-2022,Product inquiry,Low,Email,Agent_043,3.9,2.02,71.39,5,1,0,0,446,1
2869,19,Male,iPhone 15,02-12-2022,Product inquiry,Medium,Chat,Agent_022,3.54,0.3,45.84,1,1,0,1,717,2
2870,46,Female,Dell XPS 13,02-12-2022,Billing inquiry,Medium,Phone,Agent_014,3.19,0.64,10.31,2,0,0,0,725,4
2871,56,Female,Xbox Controller,03-12-2022,Product inquiry,High,Chat,Agent_022,3.54,0.1,13.01,2,1,1,0,609,3
2872,49,Male,MacBook Air,03-12-2022,Refund request,Low,Social media,Agent_034,3.01,2.05,67.44,2,1,0,0,236,1
2873,69,Female,Samsung Galaxy,04-12-2022,Cancellation request,Medium,Phone,Agent_036,2.93,0.74,9.39,3,0,0,0,680,3
2874,68,Female,HP Elite Laptop,04-12-2022,Cancellation request,Medium,Email,Agent_031,1.88,0.28,12.48,1,0,0,1,572,3
2875,22,Female,GoPro Hero,04-12-2022,Product inquiry,Low,Chat,Agent_021,3.73,0.13,71.16,5,1,0,0,85,1
2876,39,Female,HP Elite Laptop,05-12-2022,Billing inquiry,Medium,Phone,Agent_005,5.0,0.14,30.85,3,1,0,0,355,1
2877,45,Female,iPhone 15,05-12-2022,Cancellation request,High,Email,Agent_019,3.74,2.52,1.26,3,0,0,0,402,4
2878,49,Female,iPhone 15,05-12-2022,Cancellation request,Medium,Chat,Agent_042,4.66,0.16,14.23,2,0,0,0,166,3
2879,46,Male,Xbox Controller,06-12-2022,Refund request,Medium,Phone,Agent_021,3.73,0.34,30.6,2,1,0,0,228,2
2880,57,Female,HP Elite Laptop,06-12-2022,Product inquiry,Medium,Chat,Agent_002,2.83,0.52,35.34,3,1,0,0,367,2
2881,20,Female,HP Elite Laptop,07-12-2022,Cancellation request,Medium,Phone,Agent_003,4.1,0.5,28.98,4,1,0,0,410,2
2882,48,Female,Samsung Galaxy,07-12-2022,Cancellation request,Medium,Social media,Agent_047,4.36,5.6,1.42,1,0,1,1,60,3
2883,30,Female,Xbox Controller,07-12-2022,Cancellation request,Low,Chat,Agent_030,2.97,0.4,30.91,1,0,0,1,164,2
2884,23,Female,Xbox Controller,08-12-2022,Cancellation request,Low,Chat,Agent_034,3.01,0.51,24.72,6,0,0,0,230,2
2885,38,Male,Dell XPS 13,08-12-2022,Billing inquiry,High,Phone,Agent_025,1.7,0.43,10.97,2,1,0,0,594,2
2886,31,Male,LG Monitor,08-12-2022,Technical issue,Medium,Social media,Agent_035,3.42,4.85,18.6,3,0,0,0,157,3
2887,42,Male,Xbox Controller,09-12-2022,Refund request,High,Chat,Agent_029,2.33,0.32,10.34,1,1,0,1,703,2
2888,24,Male,Xbox Controller,09-12-2022,Billing inquiry,Medium,Social media,Agent_012,1.96,2.54,26.26,4,1,0,0,374,2
2889,60,Female,Sony WH-1000XM5,10-12-2022,Refund request,Low,Social media,Agent_023,3.96,4.65,20.14,1,0,1,1,242,3
2890,39,Other,MacBook Air,10-12-2022,Cancellation request,High,Chat,Agent_028,2.13,0.4,11.73,4,1,0,0,168,2
2891,49,Male,MacBook Air,10-12-2022,Refund request,Low,Email,Agent_046,2.74,4.35,76.15,4,1,0,0,121,1
2892,58,Male,Bose QuietComfort,11-12-2022,Product inquiry,Critical,Phone,Agent_017,2.74,0.33,3.13,3,1,0,0,2,2
2893,49,Female,HP Elite Laptop,11-12-2022,Product inquiry,Low,Chat,Agent_016,3.21,0.51,53.4,5,1,0,0,118,1
2894,59,Male,GoPro Hero,11-12-2022,Technical issue,Medium,Social media,Agent_049,1.69,4.06,23.08,1,0,0,1,648,3
2895,69,Female,HP Elite Laptop,12-12-2022,Technical issue,Low,Phone,Agent_009,2.55,0.86,33.53,3,0,0,0,639,2
2896,47,Female,Dell XPS 13,12-12-2022,Refund request,Critical,Chat,Agent_003,4.1,0.35,3.47,2,1,0,0,507,5
2897,34,Female,Dell XPS 13,13-12-2022,Billing inquiry,Critical,Phone,Agent_022,3.54,0.62,3.82,2,1,0,0,374,5
2898,57,Male,Dell XPS 13,13-12-2022,Billing inquiry,Low,Phone,Agent_031,1.88,0.45,32.39,4,0,0,0,108,2
2899,55,Male,LG Monitor,13-12-2022,Cancellation request,Medium,Social media,Agent_014,3.19,8.96,11.14,4,0,0,0,299,4
2900,38,Female,GoPro Hero,14-12-2022,Billing inquiry,Low,Email,Agent_003,4.1,1.71,23.18,2,0,0,0,433,3
2901,43,Female,MacBook Air,14-12-2022,Technical issue,High,Email,Agent_038,3.41,4.59,4.35,3,0,0,0,112,4
2902,60,Male,Samsung Galaxy,14-12-2022,Billing inquiry,Medium,Phone,Agent_023,3.96,0.27,28.15,2,1,0,0,406,2
2903,20,Female,MacBook Air,15-12-2022,Cancellation request,Medium,Social media,Agent_021,3.73,3.36,8.4,3,0,0,0,500,4
2904,55,Male,LG Monitor,15-12-2022,Product inquiry,Low,Social media,Agent_024,4.32,9.29,34.76,3,0,0,0,675,2
2905,34,Female,Dell XPS 13,16-12-2022,Billing inquiry,High,Chat,Agent_032,2.89,0.44,6.07,4,0,1,0,19,3
2906,56,Male,LG Monitor,16-12-2022,Billing inquiry,Medium,Phone,Agent_045,2.19,0.62,26.28,3,1,0,0,20,2
2907,23,Female,MacBook Air,16-12-2022,Technical issue,High,Chat,Agent_005,5.0,0.38,7.38,5,0,1,0,561,3
2908,38,Male,Samsung Galaxy,17-12-2022,Refund request,High,Social media,Agent_033,2.44,7.83,9.99,4,1,0,0,506,2
2909,62,Male,Bose QuietComfort,17-12-2022,Product inquiry,Low,Phone,Agent_044,2.21,0.64,45.42,4,0,1,0,154,2
2910,63,Male,GoPro Hero,17-12-2022,Refund request,Medium,Email,Agent_047,4.36,3.1,26.61,2,1,0,0,515,2
2911,68,Male,LG Monitor,18-12-2022,Cancellation request,High,Email,Agent_019,3.74,3.74,15.93,3,1,0,0,478,3
2912,57,Female,MacBook Air,18-12-2022,Cancellation request,Medium,Chat,Agent_034,3.01,0.32,25.84,1,1,0,1,384,2
2913,30,Other,GoPro Hero,19-12-2022,Refund request,Low,Phone,Agent_003,4.1,0.45,54.65,5,1,1,0,681,1
2914,69,Male,MacBook Air,19-12-2022,Technical issue,High,Social media,Agent_039,4.04,3.26,17.89,3,1,1,0,198,3
2915,26,Male,MacBook Air,19-12-2022,Technical issue,Critical,Chat,Agent_028,2.13,0.19,2.05,1,1,0,1,179,1
2916,22,Female,Samsung Galaxy,20-12-2022,Technical issue,Critical,Email,Agent_011,4.02,3.74,3.67,3,1,0,0,615,2
2917,60,Female,Bose QuietComfort,20-12-2022,Product inquiry,High,Social media,Agent_010,3.41,4.64,13.12,5,1,0,0,528,3
2918,24,Female,GoPro Hero,20-12-2022,Cancellation request,Medium,Phone,Agent_040,4.48,0.14,12.94,5,0,0,0,47,3
2919,55,Male,Dell XPS 13,21-12-2022,Cancellation request,Medium,Email,Agent_002,2.83,2.46,25.98,2,1,0,0,558,2
2920,61,Male,GoPro Hero,21-12-2022,Cancellation request,Low,Social media,Agent_046,2.74,5.78,63.56,1,1,0,1,612,1
2921,61,Female,Xbox Controller,22-12-2022,Product inquiry,Medium,Email,Agent_045,2.19,2.01,35.49,5,1,0,0,183,2
2922,55,Male,Dell XPS 13,22-12-2022,Cancellation request,Low,Phone,Agent_039,4.04,0.62,29.26,2,0,0,0,354,2
2923,48,Female,GoPro Hero,22-12-2022,Refund request,Low,Chat,Agent_027,4.57,0.09,29.19,3,0,1,0,487,2
2924,21,Male,Sony WH-1000XM5,23-12-2022,Billing inquiry,Critical,Social media,Agent_009,2.55,8.95,3.09,5,1,0,0,216,2
2925,30,Female,Sony WH-1000XM5,23-12-2022,Product inquiry,Critical,Social media,Agent_039,4.04,5.73,1.19,2,0,0,0,423,4
2926,61,Male,MacBook Air,23-12-2022,Billing inquiry,Critical,Phone,Agent_001,3.7,0.07,1.88,2,0,0,0,646,5
2927,32,Female,Dell XPS 13,24-12-2022,Refund request,Low,Email,Agent_033,2.44,2.19,13.98,3,0,0,0,9,3
2928,57,Female,GoPro Hero,24-12-2022,Technical issue,Critical,Email,Agent_038,3.41,3.41,1.37,3,0,0,0,213,4
2929,30,Female,MacBook Air,25-12-2022,Technical issue,Low,Email,Agent_033,2.44,1.64,42.34,1,0,0,1,139,2
2930,60,Male,HP Elite Laptop,25-12-2022,Technical issue,Medium,Social media,Agent_048,2.8,5.81,22.52,3,0,0,0,321,2
2931,60,Female,MacBook Air,25-12-2022,Product inquiry,High,Social media,Agent_003,4.1,7.15,8.77,3,1,0,0,91,3
2932,60,Female,LG Monitor,26-12-2022,Technical issue,Medium,Email,Agent_032,2.89,1.88,22.62,2,0,1,0,315,3
2933,43,Female,Sony WH-1000XM5,26-12-2022,Product inquiry,Critical,Social media,Agent_013,3.76,6.89,3.11,4,1,1,0,112,3
2934,36,Female,HP Elite Laptop,26-12-2022,Product inquiry,Medium,Chat,Agent_021,3.73,0.48,39.15,1,1,0,1,113,2
2935,66,Female,iPhone 15,27-12-2022,Billing inquiry,Medium,Phone,Agent_004,1.73,0.66,15.83,2,0,0,0,710,2
2936,18,Female,LG Monitor,27-12-2022,Technical issue,Low,Phone,Agent_017,2.74,0.88,8.02,3,0,0,0,374,3
2937,30,Male,Dell XPS 13,28-12-2022,Cancellation request,Critical,Social media,Agent_042,4.66,2.76,2.62,5,1,1,0,263,3
2938,42,Female,MacBook Air,28-12-2022,Technical issue,Medium,Chat,Agent_004,1.73,0.15,36.46,4,1,1,0,368,2
2939,37,Female,Sony WH-1000XM5,28-12-2022,Technical issue,High,Chat,Agent_020,3.73,0.1,5.1,5,0,0,0,378,4
2940,58,Male,Bose QuietComfort,29-12-2022,Technical issue,High,Email,Agent_012,1.96,3.14,6.97,3,0,0,0,674,3
2941,40,Male,Sony WH-1000XM5,29-12-2022,Cancellation request,High,Phone,Agent_026,1.33,0.66,12.08,7,1,0,0,596,2
2942,41,Male,Samsung Galaxy,29-12-2022,Cancellation request,Medium,Phone,Agent_045,2.19,0.71,37.5,4,1,0,0,557,2
2943,60,Female,Sony WH-1000XM5,30-12-2022,Product inquiry,Low,Phone,Agent_036,2.93,0.54,59.47,1,1,0,1,45,1
2944,58,Female,Bose QuietComfort,30-12-2022,Cancellation request,High,Social media,Agent_016,3.21,5.84,8.35,3,1,1,0,271,3
2945,66,Female,Bose QuietComfort,31-12-2022,Product inquiry,Critical,Chat,Agent_007,4.34,0.4,1.72,1,0,0,1,495,5
2946,56,Female,MacBook Air,31-12-2022,Billing inquiry,High,Email,Agent_033,2.44,3.7,9.09,1,1,0,1,722,2
2947,57,Male,Dell XPS 13,31-12-2022,Product inquiry,Low,Social media,Agent_048,2.8,6.33,50.28,2,1,0,0,686,1
2948,47,Male,Bose QuietComfort,01-01-2023,Technical issue,Low,Email,Agent_002,2.83,4.41,64.13,2,1,0,0,247,1
2949,51,Male,Sony WH-1000XM5,01-01-2023,Refund request,Medium,Social media,Agent_033,2.44,1.94,29.04,2,1,0,0,174,2
2950,63,Male,Dell XPS 13,01-01-2023,Refund request,High,Phone,Agent_014,3.19,0.37,2.67,5,0,0,0,36,4
2951,27,Male,GoPro Hero,02-01-2023,Technical issue,Medium,Email,Agent_020,3.73,3.78,22.49,5,0,0,0,302,3
2952,58,Male,Sony WH-1000XM5,02-01-2023,Product inquiry,High,Chat,Agent_037,2.88,0.1,13.42,3,1,0,0,158,2
2953,18,Female,Xbox Controller,03-01-2023,Technical issue,Critical,Chat,Agent_027,4.57,0.33,0.6,6,0,0,0,651,4
2954,29,Female,MacBook Air,03-01-2023,Cancellation request,Medium,Social media,Agent_047,4.36,7.61,8.05,2,0,0,0,33,4
2955,63,Other,LG Monitor,03-01-2023,Product inquiry,Low,Phone,Agent_042,4.66,0.93,24.1,3,0,0,0,382,2
2956,68,Female,MacBook Air,04-01-2023,Technical issue,Critical,Social media,Agent_021,3.73,6.65,2.86,2,1,0,0,424,3
2957,46,Female,Bose QuietComfort,04-01-2023,Cancellation request,Medium,Email,Agent_002,2.83,3.64,18.21,3,0,1,0,683,3
2958,28,Male,iPhone 15,04-01-2023,Cancellation request,Medium,Chat,Agent_043,3.9,0.49,25.6,4,1,1,0,622,2
2959,58,Female,Samsung Galaxy,05-01-2023,Product inquiry,Medium,Chat,Agent_016,3.21,0.41,30.13,4,1,1,0,679,2
2960,34,Female,Xbox Controller,05-01-2023,Billing inquiry,Medium,Chat,Agent_019,3.74,0.45,30.05,4,1,0,0,637,2
2961,37,Male,Bose QuietComfort,06-01-2023,Billing inquiry,High,Chat,Agent_004,1.73,0.63,5.55,2,0,0,0,726,3
2962,55,Male,Sony WH-1000XM5,06-01-2023,Cancellation request,Medium,Email,Agent_010,3.41,3.13,20.41,2,0,0,0,295,3
2963,23,Female,Dell XPS 13,06-01-2023,Billing inquiry,Medium,Chat,Agent_022,3.54,0.31,21.81,2,0,0,0,693,3
2964,37,Male,Xbox Controller,07-01-2023,Cancellation request,High,Social media,Agent_012,1.96,8.36,14.82,4,1,0,0,595,2
2965,27,Female,iPhone 15,07-01-2023,Billing inquiry,Low,Chat,Agent_002,2.83,0.33,43.1,3,0,0,0,415,2
2966,27,Female,LG Monitor,07-01-2023,Cancellation request,Low,Email,Agent_002,2.83,3.77,63.0,4,1,0,0,319,1
2967,48,Male,Dell XPS 13,08-01-2023,Cancellation request,High,Phone,Agent_041,3.03,0.74,11.06,4,1,1,0,25,3
2968,43,Male,Samsung Galaxy,08-01-2023,Cancellation request,Critical,Phone,Agent_044,2.21,0.27,3.3,3,1,0,0,553,2
2969,34,Male,HP Elite Laptop,09-01-2023,Cancellation request,Low,Chat,Agent_034,3.01,0.35,69.37,3,1,0,0,434,1
2970,31,Male,Samsung Galaxy,09-01-2023,Refund request,Low,Phone,Agent_018,2.31,0.42,49.56,3,1,1,0,59,1
2971,22,Male,MacBook Air,09-01-2023,Billing inquiry,High,Email,Agent_016,3.21,2.48,10.18,2,1,0,0,177,3
2972,20,Female,Xbox Controller,10-01-2023,Cancellation request,High,Chat,Agent_019,3.74,0.48,18.16,5,1,0,0,542,3
2973,60,Male,MacBook Air,10-01-2023,Technical issue,Medium,Email,Agent_047,4.36,1.32,15.34,4,0,0,0,45,3
2974,68,Female,Bose QuietComfort,10-01-2023,Product inquiry,Low,Phone,Agent_025,1.7,0.48,36.08,3,0,0,0,452,2
2975,37,Male,GoPro Hero,11-01-2023,Technical issue,Low,Phone,Agent_030,2.97,0.62,20.6,3,0,1,0,309,3
2976,68,Female,Bose QuietComfort,11-01-2023,Technical issue,High,Chat,Agent_048,2.8,0.34,8.95,3,1,1,0,154,2
2977,63,Male,LG Monitor,12-01-2023,Refund request,Medium,Phone,Agent_006,2.49,0.64,18.64,1,0,0,1,552,3
2978,32,Male,Xbox Controller,12-01-2023,Billing inquiry,Critical,Chat,Agent_027,4.57,0.43,1.14,2,0,0,0,140,5
2979,20,Female,GoPro Hero,12-01-2023,Refund request,Medium,Chat,Agent_015,3.66,0.45,24.29,1,1,0,1,582,2
2980,20,Female,Dell XPS 13,13-01-2023,Billing inquiry,High,Social media,Agent_031,1.88,7.8,2.73,5,0,0,0,385,3
2981,40,Male,GoPro Hero,13-01-2023,Cancellation request,Critical,Social media,Agent_044,2.21,10.92,3.46,2,1,0,0,648,2
2982,26,Female,LG Monitor,13-01-2023,Refund request,Low,Social media,Agent_022,3.54,7.34,73.17,4,1,0,0,624,1
2983,28,Male,Sony WH-1000XM5,14-01-2023,Product inquiry,Medium,Email,Agent_012,1.96,2.98,45.39,1,1,0,1,33,2
2984,64,Female,MacBook Air,14-01-2023,Billing inquiry,Low,Phone,Agent_010,3.41,0.66,111.92,3,1,1,0,708,1
2985,66,Male,iPhone 15,15-01-2023,Refund request,Medium,Phone,Agent_021,3.73,0.47,4.66,2,0,1,0,371,3
2986,61,Male,Bose QuietComfort,15-01-2023,Product inquiry,Low,Social media,Agent_047,4.36,7.81,44.34,1,0,0,1,178,2
2987,66,Female,Xbox Controller,15-01-2023,Technical issue,Low,Chat,Agent_031,1.88,0.39,79.22,3,1,0,0,360,1
2988,58,Female,LG Monitor,16-01-2023,Cancellation request,Critical,Chat,Agent_036,2.93,0.59,3.47,3,1,1,0,646,2
2989,30,Male,HP Elite Laptop,16-01-2023,Cancellation request,High,Chat,Agent_010,3.41,0.3,11.64,3,1,0,0,703,3
2990,25,Female,iPhone 15,16-01-2023,Technical issue,Critical,Chat,Agent_019,3.74,0.31,1.15,4,0,0,0,436,4
2991,39,Female,LG Monitor,17-01-2023,Refund request,Medium,Email,Agent_023,3.96,2.74,27.56,2,1,1,0,6,2
2992,55,Male,HP Elite Laptop,17-01-2023,Technical issue,Medium,Phone,Agent_046,2.74,0.42,36.91,2,1,0,0,691,2
2993,44,Female,HP Elite Laptop,18-01-2023,Product inquiry,Low,Social media,Agent_010,3.41,6.45,39.93,4,0,0,0,618,2
2994,43,Male,HP Elite Laptop,18-01-2023,Billing inquiry,Medium,Email,Agent_049,1.69,3.43,15.05,4,0,0,0,231,3
2995,40,Female,Sony WH-1000XM5,18-01-2023,Refund request,Medium,Phone,Agent_027,4.57,0.64,20.9,1,0,1,1,401,3
2996,56,Female,GoPro Hero,19-01-2023,Billing inquiry,Low,Email,Agent_043,3.9,0.08,34.6,5,0,0,0,727,2
2997,48,Female,Samsung Galaxy,19-01-2023,Technical issue,High,Chat,Agent_050,3.02,0.2,9.29,6,1,0,0,617,3
2998,46,Male,Bose QuietComfort,19-01-2023,Cancellation request,Medium,Email,Agent_002,2.83,2.93,6.97,2,0,0,0,23,3
2999,18,Male,HP Elite Laptop,20-01-2023,Billing inquiry,Medium,Email,Agent_011,4.02,3.23,43.9,1,1,0,1,161,2
3000,27,Male,LG Monitor,20-01-2023,Billing inquiry,Medium,Chat,Agent_008,3.14,0.59,17.44,3,0,0,0,194,3
3001,64,Male,Dell XPS 13,21-01-2023,Cancellation request,Critical,Chat,Agent_019,3.74,0.21,1.19,1,0,0,1,266,5
3002,63,Male,Dell XPS 13,21-01-2023,Billing inquiry,Low,Social media,Agent_016,3.21,2.23,38.55,6,0,0,0,83,2
3003,21,Female,Xbox Controller,21-01-2023,Billing inquiry,Medium,Social media,Agent_004,1.73,2.4,27.44,1,1,0,1,168,2
3004,48,Male,MacBook Air,22-01-2023,Cancellation request,Medium,Phone,Agent_014,3.19,0.58,5.52,4,0,1,0,655,3
3005,21,Male,HP Elite Laptop,22-01-2023,Cancellation request,Low,Social media,Agent_022,3.54,6.85,34.45,3,0,1,0,555,2
3006,46,Female,LG Monitor,22-01-2023,Technical issue,High,Social media,Agent_017,2.74,3.65,7.95,4,0,0,0,344,3
3007,26,Male,HP Elite Laptop,23-01-2023,Technical issue,Medium,Phone,Agent_043,3.9,0.59,16.11,2,0,0,0,12,3
3008,32,Female,Sony WH-1000XM5,23-01-2023,Billing inquiry,Low,Email,Agent_026,1.33,1.27,25.12,4,0,0,0,534,2
3009,61,Male,MacBook Air,24-01-2023,Refund request,Low,Email,Agent_035,3.42,1.14,70.94,3,1,0,0,530,1
3010,58,Female,HP Elite Laptop,24-01-2023,Technical issue,High,Email,Agent_036,2.93,2.37,11.91,2,1,0,0,450,2
3011,20,Male,Bose QuietComfort,24-01-2023,Technical issue,Low,Chat,Agent_045,2.19,0.48,70.07,2,1,0,0,574,1
3012,32,Male,Dell XPS 13,25-01-2023,Refund request,Medium,Phone,Agent_049,1.69,0.38,31.0,2,1,0,0,701,2
3013,28,Female,HP Elite Laptop,25-01-2023,Refund request,Low,Email,Agent_030,2.97,2.78,19.67,1,0,0,1,591,3
3014,23,Male,Bose QuietComfort,25-01-2023,Cancellation request,Low,Social media,Agent_021,3.73,2.72,47.64,5,0,0,0,490,2
3015,64,Female,Bose QuietComfort,26-01-2023,Technical issue,Low,Social media,Agent_020,3.73,2.37,80.72,4,1,0,0,167,1
3016,24,Male,GoPro Hero,26-01-2023,Product inquiry,Medium,Social media,Agent_042,4.66,6.18,9.66,4,0,0,0,662,4
3017,68,Male,Bose QuietComfort,27-01-2023,Product inquiry,Low,Phone,Agent_026,1.33,0.41,24.54,4,0,1,0,465,2
3018,63,Female,MacBook Air,27-01-2023,Billing inquiry,Low,Phone,Agent_012,1.96,0.2,54.67,2,1,0,0,617,1
3019,21,Male,Dell XPS 13,27-01-2023,Technical issue,High,Social media,Agent_008,3.14,1.43,11.24,6,1,0,0,7,3
3020,38,Female,Xbox Controller,28-01-2023,Product inquiry,Medium,Chat,Agent_035,3.42,0.5,32.37,3,1,0,0,163,2
3021,18,Other,Sony WH-1000XM5,28-01-2023,Technical issue,Low,Chat,Agent_029,2.33,0.1,55.92,3,1,0,0,195,1
3022,40,Female,Dell XPS 13,28-01-2023,Technical issue,Medium,Email,Agent_042,4.66,4.74,12.16,5,0,0,0,319,3
3023,30,Female,LG Monitor,29-01-2023,Product inquiry,Low,Email,Agent_007,4.34,4.01,59.97,4,1,0,0,130,1
3024,60,Male,Xbox Controller,29-01-2023,Technical issue,Medium,Email,Agent_010,3.41,2.39,16.77,3,0,0,0,109,3
3025,45,Male,Bose QuietComfort,30-01-2023,Refund request,Medium,Email,Agent_039,4.04,4.13,28.29,2,1,0,0,219,2
3026,46,Male,HP Elite Laptop,30-01-2023,Billing inquiry,Low,Email,Agent_050,3.02,2.75,45.27,4,0,0,0,506,2
3027,35,Female,GoPro Hero,30-01-2023,Cancellation request,Low,Phone,Agent_020,3.73,0.65,40.64,2,0,0,0,429,2
3028,40,Other,Xbox Controller,31-01-2023,Product inquiry,Medium,Phone,Agent_028,2.13,0.08,52.16,4,1,1,0,642,1
3029,45,Male,LG Monitor,31-01-2023,Cancellation request,High,Chat,Agent_014,3.19,0.37,3.46,2,0,0,0,244,5
3030,26,Female,LG Monitor,31-01-2023,Billing inquiry,Low,Chat,Agent_012,1.96,0.3,30.5,2,0,0,0,438,2
3031,60,Male,Xbox Controller,01-02-2023,Refund request,Low,Phone,Agent_008,3.14,0.43,73.85,2,1,0,0,307,1
3032,23,Female,GoPro Hero,01-02-2023,Refund request,Medium,Chat,Agent_007,4.34,0.48,45.1,2,1,0,0,597,2
3033,33,Male,Bose QuietComfort,02-02-2023,Refund request,Medium,Social media,Agent_005,5.0,10.32,32.23,4,1,0,0,255,2
3034,54,Other,MacBook Air,02-02-2023,Refund request,Low,Chat,Agent_001,3.7,0.54,42.74,1,0,0,1,327,2
3035,18,Female,LG Monitor,02-02-2023,Product inquiry,Medium,Social media,Agent_047,4.36,7.96,14.71,3,0,0,0,409,3
3036,39,Male,Bose QuietComfort,03-02-2023,Product inquiry,Low,Social media,Agent_009,2.55,2.98,68.9,2,1,0,0,1,1
3037,63,Male,MacBook Air,03-02-2023,Technical issue,Low,Email,Agent_044,2.21,4.05,48.01,6,1,1,0,194,1
3038,40,Male,MacBook Air,03-02-2023,Technical issue,Medium,Chat,Agent_018,2.31,0.29,17.94,5,0,0,0,364,3
3039,38,Male,LG Monitor,04-02-2023,Billing inquiry,Low,Social media,Agent_043,3.9,3.87,73.88,1,1,0,1,122,1
3040,68,Male,Xbox Controller,04-02-2023,Technical issue,High,Chat,Agent_042,4.66,0.67,7.6,4,0,0,0,364,4
3041,48,Female,MacBook Air,05-02-2023,Billing inquiry,Critical,Chat,Agent_010,3.41,0.05,0.89,4,0,0,0,4,4
3042,55,Female,HP Elite Laptop,05-02-2023,Billing inquiry,High,Phone,Agent_050,3.02,0.67,8.68,2,1,0,0,149,3
3043,45,Female,Dell XPS 13,05-02-2023,Billing inquiry,Medium,Phone,Agent_001,3.7,0.65,20.05,1,0,0,1,61,3
3044,61,Male,Sony WH-1000XM5,06-02-2023,Refund request,High,Email,Agent_020,3.73,4.31,4.21,3,0,0,0,117,4
3045,44,Female,LG Monitor,06-02-2023,Cancellation request,Medium,Chat,Agent_043,3.9,0.47,27.88,6,1,0,0,684,2
3046,56,Female,iPhone 15,06-02-2023,Cancellation request,Critical,Phone,Agent_029,2.33,0.68,2.65,2,1,0,0,238,2
3047,59,Male,MacBook Air,07-02-2023,Product inquiry,High,Social media,Agent_002,2.83,6.08,2.28,3,0,0,0,138,3
3048,59,Female,Samsung Galaxy,07-02-2023,Billing inquiry,High,Social media,Agent_026,1.33,3.12,12.57,3,1,0,0,458,2
3049,30,Female,HP Elite Laptop,08-02-2023,Refund request,Low,Email,Agent_011,4.02,3.14,72.31,2,1,0,0,485,1
3050,49,Male,iPhone 15,08-02-2023,Technical issue,Medium,Social media,Agent_025,1.7,7.16,22.81,3,0,0,0,82,3
3051,24,Male,Bose QuietComfort,08-02-2023,Technical issue,Medium,Chat,Agent_034,3.01,0.25,14.72,2,0,0,0,714,3
3052,68,Female,Sony WH-1000XM5,09-02-2023,Product inquiry,Low,Social media,Agent_041,3.03,5.99,61.19,2,1,0,0,587,1
